"id","my_label"
24111,"+fridge+tumble_dryer+washer_dryer"
24112,"+fridge"
24113,"+fridge+washing_machine+washer_dryer"
24114,"+fridge+washing_machine+washer_dryer+microwave"
24115,"+fridge+tumble_dryer+washer_dryer"
24116,"+fridge+washing_machine+washer_dryer"
24117,"+fridge+washing_machine+washer_dryer"
24118,"+fridge"
24119,"+fridge+washer_dryer"
24120,"+fridge"
24121,"+fridge+washing_machine+washer_dryer"
24122,"+fridge+washer_dryer"
24123,"+fridge+washing_machine+washer_dryer"
24124,"+fridge"
24125,"+fridge"
24126,"+fridge"
24127,"+fridge+tumble_dryer+washer_dryer"
24128,"+fridge"
24129,"+fridge+tumble_dryer+washer_dryer"
24130,"+fridge+tumble_dryer+washer_dryer"
24131,"+fridge+washing_machine+washer_dryer"
24132,"+fridge+tumble_dryer+washer_dryer"
24133,"+fridge"
24134,"+fridge+washing_machine+washer_dryer"
24135,"+fridge+washing_machine+washer_dryer"
24136,"+fridge+tumble_dryer+washer_dryer"
24137,"+fridge+tumble_dryer+washer_dryer"
24138,"+fridge"
24139,"+fridge+washer_dryer"
24140,"+fridge"
24141,"+fridge+washing_machine+washer_dryer+microwave"
24142,"+fridge+tumble_dryer+washer_dryer"
24143,"+fridge"
24144,"+fridge"
24145,"+fridge"
24146,"+fridge"
24147,"+fridge+washer_dryer+microwave"
24148,"+fridge"
24149,"+fridge+tumble_dryer+washer_dryer"
24150,"+fridge+washing_machine+washer_dryer"
24151,"+fridge"
24152,"+fridge"
24153,"+fridge+tumble_dryer+washer_dryer"
24154,"+fridge+microwave"
24155,"+fridge+washer_dryer"
24156,"+fridge+tumble_dryer+washer_dryer"
24157,"+fridge+tumble_dryer+washer_dryer"
24158,"+fridge+tumble_dryer+washer_dryer"
24159,"+fridge"
24160,"+fridge+tumble_dryer+washer_dryer"
24161,"+fridge+washing_machine+washer_dryer+microwave"
24162,"+fridge+tumble_dryer+washer_dryer"
24163,"+fridge+microwave"
24164,"+fridge+washer_dryer"
24165,"+fridge+tumble_dryer+washer_dryer"
24166,"+fridge+washing_machine+washer_dryer"
24167,"+fridge"
24168,"+fridge+tumble_dryer+washer_dryer"
24169,"+fridge+washing_machine+washer_dryer"
24170,"+fridge"
24171,"+fridge"
24172,"+fridge+washing_machine+washer_dryer"
24173,"+fridge+tumble_dryer+washer_dryer"
24174,"+fridge"
24175,"+fridge+washing_machine+washer_dryer"
24176,"+fridge+washer_dryer"
24177,"+fridge"
24178,"+fridge+tumble_dryer+washer_dryer"
24179,"+fridge+tumble_dryer+washer_dryer"
24180,"+fridge+tumble_dryer+washer_dryer"
24181,"+fridge+tumble_dryer+washer_dryer"
24182,"+fridge+washing_machine+washer_dryer"
24183,"+fridge"
24184,"+fridge+washer_dryer"
24185,"+fridge"
24186,"+fridge+tumble_dryer+washer_dryer"
24187,"+fridge+washing_machine+washer_dryer"
24188,"+fridge+tumble_dryer+washer_dryer"
24189,"+fridge+tumble_dryer+washer_dryer"
24190,"+fridge+washing_machine+washer_dryer"
24191,"+fridge+tumble_dryer+washer_dryer"
24192,"+fridge+washing_machine+washer_dryer+microwave"
24193,"+fridge"
24194,"+fridge+shower+tumble_dryer+washer_dryer"
24195,"+fridge"
24196,"+fridge"
24197,"+fridge+washing_machine+washer_dryer"
24198,"+fridge+washing_machine+washer_dryer"
24199,"+fridge+tumble_dryer+washer_dryer"
24200,"+fridge+washer_dryer+microwave"
24201,"+fridge"
24202,"+fridge+tumble_dryer+washer_dryer"
24203,"+fridge+tumble_dryer+washer_dryer"
24204,"+fridge"
24205,"+fridge"
24206,"+fridge"
24207,"+fridge+washing_machine+washer_dryer"
24208,"+fridge+kettle"
24209,"+fridge+washing_machine+washer_dryer"
24210,"+fridge"
24211,"+fridge+washing_machine+washer_dryer"
24212,"+fridge+tumble_dryer+washer_dryer"
24213,"+fridge+tumble_dryer+washer_dryer"
24214,"+fridge+washing_machine+washer_dryer"
24215,"+fridge"
24216,"+fridge+shower"
24217,"+fridge+tumble_dryer+washer_dryer"
24218,"+fridge+tumble_dryer+washer_dryer"
24219,"+fridge+microwave"
24220,"+fridge+washing_machine+washer_dryer"
24221,"+fridge"
24222,"+fridge"
24223,"+fridge"
24224,"+fridge+tumble_dryer+washer_dryer"
24225,"+fridge+washing_machine+washer_dryer+microwave"
24226,"+fridge"
24227,"+fridge+washing_machine+washer_dryer"
24228,"+fridge"
24229,"+fridge+microwave"
24230,"+fridge"
24231,"+fridge"
24232,"+fridge+tumble_dryer+washer_dryer"
24233,"+fridge+tumble_dryer+washer_dryer"
24234,"+fridge+washing_machine+washer_dryer"
24235,"+fridge+tumble_dryer+washer_dryer"
24236,"+fridge+washer_dryer"
24237,"+fridge+washer_dryer"
24238,"+fridge+tumble_dryer+washer_dryer"
24239,"+fridge"
24240,"+fridge+tumble_dryer+washer_dryer"
24241,"+fridge"
24242,"+fridge"
24243,"+fridge"
24244,"+fridge"
24245,"+fridge+washing_machine+washer_dryer"
24246,"+fridge+washing_machine+washer_dryer"
24247,"+fridge"
24248,"+fridge"
24249,"+fridge+tumble_dryer+washer_dryer"
24250,"+fridge"
24251,"+fridge+washing_machine+washer_dryer+microwave"
24252,"+fridge"
24253,"+fridge"
24254,"+fridge+washing_machine+washer_dryer"
24255,"+fridge"
24256,"+fridge+washing_machine+washer_dryer"
24257,"+fridge+tumble_dryer+washer_dryer"
24258,"+fridge+tumble_dryer+washer_dryer"
24259,"+fridge"
24260,"+fridge+tumble_dryer+washer_dryer"
24261,"+fridge+washing_machine+washer_dryer"
24262,"+fridge+washing_machine+washer_dryer"
24263,"+fridge+tumble_dryer+washer_dryer"
24264,"+fridge+tumble_dryer+washer_dryer"
24265,"+fridge+washing_machine+washer_dryer"
24266,"+fridge"
24267,"+fridge+washing_machine+washer_dryer"
24268,"+fridge+tumble_dryer+washer_dryer"
24269,"+fridge"
24270,"+fridge+washing_machine+washer_dryer"
24271,"+fridge+washing_machine+washer_dryer"
24272,"+fridge"
24273,"+fridge"
24274,"+fridge+tumble_dryer+washer_dryer"
24275,"+fridge+tumble_dryer+washer_dryer"
24276,"+fridge+tumble_dryer+washer_dryer"
24277,"+fridge"
24278,"+fridge+tumble_dryer+washer_dryer"
24279,"+fridge+washing_machine+washer_dryer"
24280,"+fridge"
24281,"+fridge"
24282,"+fridge+washing_machine+washer_dryer"
24283,"+fridge+tumble_dryer+washer_dryer"
24284,"+fridge"
24285,"+fridge+shower"
24286,"+fridge"
24287,"+fridge+washing_machine+washer_dryer"
24288,"+fridge"
24289,"+fridge"
24290,"+fridge"
24291,"+fridge+washing_machine+washer_dryer+microwave"
24292,"+fridge+washing_machine+washer_dryer"
24293,"+fridge"
24294,"+fridge+washing_machine+washer_dryer+microwave"
24295,"+fridge+tumble_dryer+washer_dryer"
24296,"+fridge+washing_machine+washer_dryer"
24297,"+fridge"
24298,"+fridge+washer_dryer"
24299,"+fridge"
24300,"+fridge+tumble_dryer+washer_dryer"
24301,"+fridge+washing_machine+washer_dryer"
24302,"+fridge"
24303,"+fridge"
24304,"+fridge"
24305,"+fridge+washing_machine+washer_dryer"
24306,"+fridge+washing_machine+washer_dryer"
24307,"+fridge"
24308,"+fridge"
24309,"+fridge"
24310,"+fridge+washing_machine+washer_dryer"
24311,"+fridge+tumble_dryer+washer_dryer"
24312,"+fridge+washing_machine+washer_dryer"
24313,"+fridge+tumble_dryer+washer_dryer"
24314,"+fridge+tumble_dryer+washer_dryer"
24315,"+fridge+tumble_dryer+washer_dryer"
24316,"+fridge+washing_machine+washer_dryer"
24317,"+fridge+washing_machine+washer_dryer"
24318,"+fridge"
24319,"+fridge+tumble_dryer+washer_dryer"
24320,"+fridge+washing_machine+washer_dryer"
24321,"+fridge+tumble_dryer+washer_dryer"
24322,"+fridge"
24323,"+fridge+washer_dryer"
24324,"+fridge"
24325,"+fridge"
24326,"+fridge"
24327,"+fridge"
24328,"+fridge+washing_machine+washer_dryer"
24329,"+fridge"
24330,"+fridge"
24331,"+fridge+tumble_dryer+washer_dryer"
24332,"+fridge"
24333,"+fridge+tumble_dryer+washer_dryer"
24334,"+fridge+tumble_dryer+washer_dryer"
24335,"+fridge+washing_machine+washer_dryer"
24336,"+fridge"
24337,"+fridge+tumble_dryer+washer_dryer"
24338,"+fridge+washing_machine+washer_dryer"
24339,"+fridge"
24340,"+fridge+washing_machine+washer_dryer"
24341,"+fridge"
24342,"+fridge+washing_machine+washer_dryer"
24343,"+fridge"
24344,"+fridge+washing_machine+washer_dryer"
24345,"+fridge"
24346,"+fridge+kettle"
24347,"+fridge+washer_dryer"
24348,"+fridge+washer_dryer"
24349,"+fridge"
24350,"+fridge"
24351,"+fridge+washing_machine+washer_dryer+microwave"
24352,"+fridge"
24353,"+fridge+tumble_dryer+washer_dryer"
24354,"+fridge"
24355,"+fridge+washing_machine+washer_dryer"
24356,"+fridge"
24357,"+fridge+washing_machine+washer_dryer+microwave"
24358,"+fridge+tumble_dryer+washer_dryer"
24359,"+fridge+tumble_dryer+washer_dryer"
24360,"+fridge+tumble_dryer+washer_dryer"
24361,"+fridge+microwave"
24362,"+fridge+tumble_dryer+washer_dryer"
24363,"+fridge+washing_machine+washer_dryer"
24364,"+fridge+tumble_dryer+washer_dryer"
24365,"+fridge"
24366,"+fridge+washing_machine+washer_dryer+microwave"
24367,"+fridge+washing_machine+washer_dryer"
24368,"+fridge+tumble_dryer+washer_dryer"
24369,"+fridge+washing_machine+washer_dryer"
24370,"+fridge+washing_machine+washer_dryer"
24371,"+fridge"
24372,"+fridge"
24373,"+fridge+washer_dryer"
24374,"+fridge"
24375,"+fridge+washer_dryer"
24376,"+fridge"
24377,"+fridge+washing_machine+washer_dryer"
24378,"+fridge"
24379,"+fridge"
24380,"+fridge+washing_machine+washer_dryer"
24381,"+fridge+washer_dryer"
24382,"+fridge+tumble_dryer+washer_dryer"
24383,"+fridge"
24384,"+fridge+washing_machine+washer_dryer"
24385,"+fridge+tumble_dryer+washer_dryer"
24386,"+fridge+tumble_dryer+washer_dryer"
24387,"+fridge"
24388,"+fridge+washing_machine+washer_dryer"
24389,"+fridge+tumble_dryer+washer_dryer"
24390,"+fridge+tumble_dryer+washer_dryer"
24391,"+fridge+tumble_dryer+washer_dryer"
24392,"+fridge"
24393,"+fridge+washing_machine+washer_dryer"
24394,"+fridge+tumble_dryer+washer_dryer"
24395,"+fridge"
24396,"+fridge+washing_machine+washer_dryer"
24397,"+fridge+washing_machine+washer_dryer+microwave"
24398,"+fridge+washing_machine+washer_dryer+microwave"
24399,"+fridge+tumble_dryer+washer_dryer"
24400,"+fridge+microwave"
24401,"+fridge"
24402,"+fridge+washing_machine+washer_dryer"
24403,"+fridge+washing_machine+washer_dryer"
24404,"+fridge+washing_machine+washer_dryer"
24405,"+fridge"
24406,"+fridge+tumble_dryer+washer_dryer"
24407,"+fridge"
24408,"+fridge+washing_machine+washer_dryer"
24409,"+fridge+kettle"
24410,"+fridge+washing_machine+washer_dryer"
24411,"+fridge"
24412,"+fridge"
24413,"+fridge+washer_dryer"
24414,"+fridge"
24415,"+fridge"
24416,"+fridge+tumble_dryer+washer_dryer"
24417,"+fridge+washer_dryer"
24418,"+fridge+washer_dryer"
24419,"+fridge+tumble_dryer+washer_dryer"
24420,"+fridge+tumble_dryer+washer_dryer"
24421,"+fridge+tumble_dryer+washer_dryer"
24422,"+fridge+washer_dryer+microwave"
24423,"+fridge+tumble_dryer+washer_dryer"
24424,"+fridge"
24425,"+fridge+washing_machine+washer_dryer"
24426,"+fridge"
24427,"+fridge+tumble_dryer+washer_dryer"
24428,"+fridge+washing_machine+washer_dryer"
24429,"+fridge+washing_machine+washer_dryer"
24430,"+fridge"
24431,"+fridge"
24432,"+fridge"
24433,"+fridge"
24434,"+fridge+tumble_dryer+washer_dryer"
24435,"+fridge"
24436,"+fridge"
24437,"+fridge+tumble_dryer+washer_dryer"
24438,"+fridge+microwave"
24439,"+fridge+washing_machine+washer_dryer"
24440,"+fridge"
24441,"+fridge+washing_machine+washer_dryer"
24442,"+fridge+microwave"
24443,"+fridge"
24444,"+fridge+tumble_dryer+washer_dryer"
24445,"+fridge+tumble_dryer+washer_dryer"
24446,"+fridge+washing_machine+washer_dryer"
24447,"+fridge+microwave"
24448,"+fridge+washer_dryer"
24449,"+fridge"
24450,"+fridge+washer_dryer"
24451,"+fridge"
24452,"+fridge+tumble_dryer+washer_dryer"
24453,"+fridge"
24454,"+fridge"
24455,"+fridge+tumble_dryer+washer_dryer"
24456,"+fridge+washing_machine+washer_dryer"
24457,"+fridge"
24458,"+fridge+kettle+tumble_dryer+washer_dryer"
24459,"+fridge+tumble_dryer+washer_dryer"
24460,"+fridge+washing_machine+washer_dryer+microwave"
24461,"+fridge+tumble_dryer+washer_dryer"
24462,"+fridge"
24463,"+fridge+washer_dryer"
24464,"+fridge+washing_machine+washer_dryer"
24465,"+fridge+washing_machine+washer_dryer"
24466,"+fridge+washing_machine+washer_dryer"
24467,"+fridge"
24468,"+fridge"
24469,"+fridge"
24470,"+fridge"
24471,"+fridge+washing_machine+washer_dryer"
24472,"+fridge"
24473,"+fridge+washer_dryer"
24474,"+fridge+washing_machine+washer_dryer"
24475,"+fridge+tumble_dryer+washer_dryer"
24476,"+fridge+washer_dryer"
24477,"+fridge"
24478,"+fridge+shower+washing_machine+washer_dryer"
24479,"+fridge"
24480,"+fridge+washing_machine+washer_dryer"
24481,"+fridge+washing_machine+washer_dryer"
24482,"+fridge+washing_machine+washer_dryer"
24483,"+fridge"
24484,"+fridge"
24485,"+fridge"
24486,"+fridge+tumble_dryer+washer_dryer"
24487,"+fridge"
24488,"+fridge+washing_machine+washer_dryer"
24489,"+fridge"
24490,"+fridge+tumble_dryer+washer_dryer"
24491,"+fridge+tumble_dryer+washer_dryer"
24492,"+fridge+tumble_dryer+washer_dryer"
24493,"+fridge"
24494,"+fridge+washer_dryer"
24495,"+fridge"
24496,"+fridge+washer_dryer"
24497,"+fridge+washing_machine+washer_dryer+microwave"
24498,"+fridge+tumble_dryer+washer_dryer"
24499,"+fridge+tumble_dryer+washer_dryer"
24500,"+fridge+tumble_dryer+washer_dryer"
24501,"+fridge+washing_machine+washer_dryer"
24502,"+fridge+washer_dryer"
24503,"+fridge"
24504,"+fridge"
24505,"+fridge"
24506,"+fridge+washer_dryer"
24507,"+fridge+tumble_dryer+washer_dryer"
24508,"+fridge+washing_machine+washer_dryer"
24509,"+fridge+washing_machine+washer_dryer"
24510,"+fridge+tumble_dryer+washer_dryer"
24511,"+fridge+microwave"
24512,"+fridge+washing_machine+washer_dryer"
24513,"+fridge"
24514,"+fridge"
24515,"+fridge+washing_machine+washer_dryer"
24516,"+fridge+washer_dryer"
24517,"+fridge+washing_machine+washer_dryer"
24518,"+fridge+washer_dryer"
24519,"+fridge+washing_machine+washer_dryer"
24520,"+fridge+tumble_dryer+washer_dryer"
24521,"+fridge+washing_machine+washer_dryer"
24522,"+fridge"
24523,"+fridge"
24524,"+fridge+washing_machine+washer_dryer"
24525,"+fridge+washing_machine+washer_dryer"
24526,"+fridge"
24527,"+fridge+tumble_dryer+washer_dryer"
24528,"+fridge+washing_machine+washer_dryer"
24529,"+fridge"
24530,"+fridge+washing_machine+washer_dryer"
24531,"+fridge+washing_machine+washer_dryer"
24532,"+fridge+washing_machine+washer_dryer"
24533,"+fridge"
24534,"+fridge+washing_machine+washer_dryer"
24535,"+fridge+washing_machine+washer_dryer"
24536,"+fridge+washer_dryer"
24537,"+fridge+washing_machine+washer_dryer"
24538,"+fridge"
24539,"+fridge"
24540,"+fridge"
24541,"+fridge+tumble_dryer+washer_dryer"
24542,"+fridge"
24543,"+fridge+washing_machine+washer_dryer"
24544,"+fridge+washer_dryer"
24545,"+fridge+tumble_dryer+washer_dryer"
24546,"+fridge+washing_machine+washer_dryer"
24547,"+fridge"
24548,"+fridge+tumble_dryer+washer_dryer"
24549,"+fridge+tumble_dryer+washer_dryer"
24550,"+fridge"
24551,"+fridge+washing_machine+washer_dryer"
24552,"+fridge"
24553,"+fridge"
24554,"+fridge+washing_machine+washer_dryer"
24555,"+fridge"
24556,"+fridge+washing_machine+washer_dryer"
24557,"+fridge+tumble_dryer+washer_dryer"
24558,"+fridge"
24559,"+fridge"
24560,"+fridge+tumble_dryer+washer_dryer"
24561,"+fridge+tumble_dryer+washer_dryer"
24562,"+fridge"
24563,"+fridge+tumble_dryer+washer_dryer"
24564,"+fridge+washing_machine+washer_dryer"
24565,"+fridge+washing_machine+washer_dryer"
24566,"+fridge+washing_machine+washer_dryer"
24567,"+fridge+tumble_dryer+washer_dryer"
24568,"+fridge"
24569,"+fridge+washing_machine+washer_dryer"
24570,"+fridge+tumble_dryer+washer_dryer"
24571,"+fridge+washing_machine+washer_dryer"
24572,"+fridge+washer_dryer"
24573,"+fridge+washing_machine+washer_dryer"
24574,"+fridge"
24575,"+fridge"
24576,"+fridge"
24577,"+fridge+washing_machine+washer_dryer"
24578,"+fridge"
24579,"+fridge+washer_dryer"
24580,"+fridge"
24581,"+fridge+tumble_dryer+washer_dryer"
24582,"+fridge+washing_machine+washer_dryer"
24583,"+fridge+microwave"
24584,"+fridge+tumble_dryer+washer_dryer"
24585,"+fridge+tumble_dryer+washer_dryer"
24586,"+fridge+washing_machine+washer_dryer"
24587,"+fridge+washing_machine+washer_dryer"
24588,"+fridge"
24589,"+fridge+washing_machine+washer_dryer+microwave"
24590,"+fridge"
24591,"+fridge+tumble_dryer+washer_dryer"
24592,"+fridge+washing_machine+washer_dryer+microwave"
24593,"+fridge+tumble_dryer+washer_dryer"
24594,"+fridge+washing_machine+washer_dryer"
24595,"+fridge+tumble_dryer+washer_dryer"
24596,"+fridge"
24597,"+fridge+tumble_dryer+washer_dryer"
24598,"+fridge+washing_machine+washer_dryer"
24599,"+fridge+washing_machine+washer_dryer"
24600,"+fridge"
24601,"+fridge+microwave"
24602,"+fridge"
24603,"+fridge+washer_dryer"
24604,"+fridge+tumble_dryer+washer_dryer"
24605,"+fridge"
24606,"+fridge"
24607,"+fridge"
24608,"+fridge+tumble_dryer+washer_dryer"
24609,"+fridge"
24610,"+fridge+shower"
24611,"+fridge+washer_dryer"
24612,"+fridge+washing_machine+washer_dryer"
24613,"+fridge"
24614,"+fridge"
24615,"+fridge+washing_machine+washer_dryer"
24616,"+fridge+washing_machine+washer_dryer"
24617,"+fridge"
24618,"+fridge+washing_machine+washer_dryer"
24619,"+fridge+tumble_dryer+washer_dryer"
24620,"+fridge+washing_machine+washer_dryer"
24621,"+fridge+tumble_dryer+washer_dryer"
24622,"+fridge+tumble_dryer+washer_dryer"
24623,"+fridge"
24624,"+fridge+tumble_dryer+washer_dryer"
24625,"+fridge+washing_machine+washer_dryer"
24626,"+fridge+washing_machine+washer_dryer"
24627,"+fridge+tumble_dryer+washer_dryer"
24628,"+fridge+washing_machine+washer_dryer"
24629,"+fridge+washing_machine+washer_dryer"
24630,"+fridge+washing_machine+washer_dryer"
24631,"+fridge"
24632,"+fridge"
24633,"+fridge+tumble_dryer+washer_dryer"
24634,"+fridge"
24635,"+fridge+washer_dryer"
24636,"+fridge+tumble_dryer+washer_dryer"
24637,"+fridge"
24638,"+fridge"
24639,"+fridge"
24640,"+fridge+tumble_dryer+washer_dryer"
24641,"+fridge+washing_machine+washer_dryer"
24642,"+fridge"
24643,"+fridge+tumble_dryer+washer_dryer"
24644,"+fridge"
24645,"+fridge+washer_dryer"
24646,"+fridge"
24647,"+fridge"
24648,"+fridge"
24649,"+fridge+tumble_dryer+washer_dryer"
24650,"+fridge"
24651,"+fridge+washing_machine+washer_dryer"
24652,"+fridge+washing_machine+washer_dryer"
24653,"+fridge+washing_machine+washer_dryer"
24654,"+fridge+tumble_dryer+washer_dryer"
24655,"+fridge+washing_machine+washer_dryer"
24656,"+fridge+washing_machine+washer_dryer"
24657,"+fridge+washer_dryer+microwave"
24658,"+fridge+tumble_dryer+washer_dryer"
24659,"+fridge+tumble_dryer+washer_dryer"
24660,"+fridge"
24661,"+fridge+washing_machine+washer_dryer"
24662,"+fridge"
24663,"+fridge"
24664,"+fridge+washing_machine+washer_dryer"
24665,"+fridge"
24666,"+fridge"
24667,"+fridge"
24668,"+fridge+tumble_dryer+washer_dryer"
24669,"+fridge"
24670,"+fridge+washing_machine+washer_dryer"
24671,"+fridge"
24672,"+fridge+kettle"
24673,"+fridge+washing_machine+washer_dryer"
24674,"+fridge+tumble_dryer+washer_dryer"
24675,"+fridge"
24676,"+fridge+washer_dryer"
24677,"+fridge+washing_machine+washer_dryer"
24678,"+fridge+washing_machine+washer_dryer"
24679,"+fridge"
24680,"+fridge"
24681,"+fridge+washing_machine+washer_dryer"
24682,"+fridge"
24683,"+fridge"
24684,"+fridge"
24685,"+fridge+washing_machine+washer_dryer"
24686,"+fridge+tumble_dryer+washer_dryer"
24687,"+fridge+washing_machine+washer_dryer"
24688,"+fridge+washing_machine+washer_dryer"
24689,"+fridge+tumble_dryer+washer_dryer"
24690,"+fridge+washer_dryer"
24691,"+fridge+washing_machine+washer_dryer"
24692,"+fridge"
24693,"+fridge+tumble_dryer+washer_dryer"
24694,"+fridge"
24695,"+fridge"
24696,"+fridge+microwave"
24697,"+fridge"
24698,"+fridge"
24699,"+fridge+washing_machine+washer_dryer"
24700,"+fridge+washing_machine+washer_dryer"
24701,"+fridge+washing_machine+washer_dryer"
24702,"+fridge+washing_machine+washer_dryer"
24703,"+fridge"
24704,"+fridge+washing_machine+washer_dryer"
24705,"+fridge+washing_machine+washer_dryer"
24706,"+fridge+tumble_dryer+washer_dryer"
24707,"+fridge"
24708,"+fridge"
24709,"+fridge+tumble_dryer+washer_dryer"
24710,"+fridge+washing_machine+washer_dryer"
24711,"+fridge+washing_machine+washer_dryer+microwave"
24712,"+fridge"
24713,"+fridge"
24714,"+fridge+tumble_dryer+washer_dryer"
24715,"+fridge+washer_dryer"
24716,"+fridge+washing_machine+washer_dryer"
24717,"+fridge+washing_machine+washer_dryer"
24718,"+fridge+tumble_dryer+washer_dryer"
24719,"+fridge+tumble_dryer+washer_dryer"
24720,"+fridge+tumble_dryer+washer_dryer"
24721,"+fridge+washing_machine+washer_dryer"
24722,"+fridge+microwave"
24723,"+fridge+washing_machine+washer_dryer"
24724,"+fridge"
24725,"+fridge+tumble_dryer+washer_dryer"
24726,"+fridge+tumble_dryer+washer_dryer"
24727,"+fridge+washing_machine+washer_dryer"
24728,"+fridge"
24729,"+fridge+tumble_dryer+washer_dryer"
24730,"+fridge"
24731,"+fridge"
24732,"+fridge+washing_machine+washer_dryer+microwave"
24733,"+fridge+washing_machine+washer_dryer"
24734,"+fridge"
24735,"+fridge"
24736,"+fridge+washer_dryer"
24737,"+fridge+washing_machine+washer_dryer"
24738,"+fridge+washer_dryer"
24739,"+fridge"
24740,"+fridge+washing_machine+washer_dryer"
24741,"+fridge+tumble_dryer+washer_dryer+microwave"
24742,"+fridge"
24743,"+fridge+tumble_dryer+washer_dryer"
24744,"+fridge+tumble_dryer+washer_dryer"
24745,"+fridge+tumble_dryer+washer_dryer"
24746,"+fridge"
24747,"+fridge+tumble_dryer+washer_dryer"
24748,"+fridge+washing_machine+washer_dryer+microwave"
24749,"+fridge+tumble_dryer+washer_dryer"
24750,"+fridge"
24751,"+fridge+tumble_dryer+washer_dryer"
24752,"+fridge+washing_machine+washer_dryer"
24753,"+fridge"
24754,"+fridge+tumble_dryer+washer_dryer"
24755,"+fridge+washing_machine+washer_dryer"
24756,"+fridge+washer_dryer"
24757,"+fridge+washing_machine+washer_dryer"
24758,"+fridge+tumble_dryer+washer_dryer"
24759,"+fridge+tumble_dryer+washer_dryer"
24760,"+fridge+washing_machine+washer_dryer"
24761,"+fridge"
24762,"+fridge+washer_dryer"
24763,"+fridge+tumble_dryer+washer_dryer"
24764,"+fridge+tumble_dryer+washer_dryer"
24765,"+fridge+tumble_dryer+washer_dryer"
24766,"+fridge"
24767,"+fridge"
24768,"+fridge"
24769,"+fridge+washing_machine+washer_dryer"
24770,"+fridge+tumble_dryer+washer_dryer"
24771,"+fridge+tumble_dryer+washer_dryer"
24772,"+fridge"
24773,"+fridge+washing_machine+washer_dryer"
24774,"+fridge+tumble_dryer+washer_dryer"
24775,"+fridge+washer_dryer"
24776,"+fridge"
24777,"+fridge"
24778,"+fridge"
24779,"+fridge"
24780,"+fridge+washing_machine+washer_dryer"
24781,"+fridge+washing_machine+washer_dryer"
24782,"+fridge"
24783,"+fridge"
24784,"+fridge+tumble_dryer+washer_dryer"
24785,"+fridge+tumble_dryer+washer_dryer"
24786,"+fridge+washing_machine+washer_dryer"
24787,"+fridge+washing_machine+washer_dryer"
24788,"+fridge"
24789,"+fridge+tumble_dryer+washer_dryer"
24790,"+fridge+washing_machine+washer_dryer"
24791,"+fridge"
24792,"+fridge+washer_dryer"
24793,"+fridge"
24794,"+fridge+washing_machine+washer_dryer"
24795,"+fridge+washing_machine+washer_dryer"
24796,"+fridge+microwave"
24797,"+fridge+tumble_dryer+washer_dryer"
24798,"+fridge+tumble_dryer+washer_dryer"
24799,"+fridge+washing_machine+washer_dryer"
24800,"+fridge"
24801,"+fridge"
24802,"+fridge"
24803,"+fridge+tumble_dryer+washer_dryer"
24804,"+fridge"
24805,"+fridge+tumble_dryer+washer_dryer"
24806,"+fridge+tumble_dryer+washer_dryer"
24807,"+fridge"
24808,"+fridge+washer_dryer"
24809,"+fridge+tumble_dryer+washer_dryer"
24810,"+fridge"
24811,"+fridge+tumble_dryer+washer_dryer"
24812,"+fridge"
24813,"+fridge+washing_machine+washer_dryer"
24814,"+fridge+washing_machine+washer_dryer"
24815,"+fridge+washer_dryer"
24816,"+fridge+washing_machine+washer_dryer"
24817,"+fridge+washer_dryer"
24818,"+fridge+tumble_dryer+washer_dryer"
24819,"+fridge"
24820,"+fridge+kettle+washing_machine+washer_dryer"
24821,"+fridge"
24822,"+fridge+washing_machine+washer_dryer"
24823,"+fridge+tumble_dryer+washer_dryer"
24824,"+fridge+tumble_dryer+washer_dryer"
24825,"+fridge+washing_machine+washer_dryer"
24826,"+fridge+washing_machine+washer_dryer"
24827,"+fridge+tumble_dryer+washer_dryer"
24828,"+fridge+washing_machine+washer_dryer"
24829,"+fridge"
24830,"+fridge+tumble_dryer+washer_dryer"
24831,"+fridge+washing_machine+washer_dryer"
24832,"+fridge+washing_machine+washer_dryer"
24833,"+fridge+washing_machine+washer_dryer"
24834,"+fridge"
24835,"+fridge"
24836,"+fridge+washing_machine+washer_dryer"
24837,"+fridge+washing_machine+washer_dryer"
24838,"+fridge+washing_machine+washer_dryer"
24839,"+fridge"
24840,"+fridge+tumble_dryer+washer_dryer"
24841,"+fridge+tumble_dryer+washer_dryer"
24842,"+fridge+washing_machine+washer_dryer"
24843,"+fridge+washing_machine+washer_dryer+microwave"
24844,"+fridge"
24845,"+fridge+washer_dryer"
24846,"+fridge"
24847,"+fridge+tumble_dryer+washer_dryer"
24848,"+fridge+washer_dryer"
24849,"+fridge+washing_machine+washer_dryer"
24850,"+fridge+washer_dryer"
24851,"+fridge"
24852,"+fridge+washer_dryer"
24853,"+fridge"
24854,"+fridge"
24855,"+fridge"
24856,"+fridge"
24857,"+fridge+washing_machine+washer_dryer"
24858,"+fridge+washer_dryer"
24859,"+fridge+washing_machine+washer_dryer"
24860,"+fridge+tumble_dryer+washer_dryer"
24861,"+fridge+tumble_dryer+washer_dryer"
24862,"+fridge"
24863,"+fridge+washing_machine+washer_dryer"
24864,"+fridge"
24865,"+fridge"
24866,"+fridge"
24867,"+fridge+tumble_dryer+washer_dryer"
24868,"+fridge"
24869,"+fridge+tumble_dryer+washer_dryer"
24870,"+fridge"
24871,"+fridge+washing_machine+washer_dryer"
24872,"+fridge"
24873,"+fridge"
24874,"+fridge"
